0 -0.141611 0.103132
1 0.526942 0.906708
2 0.101797 0.26205
3 0.419718 0.918304
4 2.27857 11.6926
5 0.35156 0.744077
6 0.160539 0.0487732
7 0.139208 0.545303
8 0.0985568 0.00968581
9 -0.00580206 0.0687184
10 1.45234 2.28418
11 4.41959 9.49124
12 1.04696 1.69885
13 0.39907 0.880892
14 1.8628 2.9008
15 4.91532 7.0833
16 -0.0539378 0.0446222
17 0.282214 0.500764
18 4.56775 4.67265
19 0.491275 0.758391
